datetime_utc;pv_production_kw;grid_net_kw;injection_price_eur_per_mwh;offtake_price_eur_per_mwh;most_recent_load_factor_forecast
2026-02-02 02:30:00;0,06;25,25;81,399;128,9381;0
2026-02-02 02:45:00;0,06;19,11;81,059;128,5981;0
2026-02-02 03:00:00;0,07;14,59;82,489;130,0281;0
2026-02-02 03:15:00;0,06;13,17;82,679;130,2181;0
2026-02-02 03:30:00;0,07;14,31;82,979;130,5181;0
2026-02-02 03:45:00;0,06;15,57;83,329;130,8681;0
2026-02-02 04:00:00;0,06;19,01;85,499;133,0381;0
2026-02-02 04:15:00;0,06;24,52;81,629;129,1681;0
2026-02-02 04:30:00;0,05;23,55;86,879;134,4181;0
2026-02-02 04:45:00;0,06;23,77;89,229;136,7681;0
2026-02-02 05:00:00;0,06;24,04;81,779;129,3181;0
2026-02-02 05:15:00;0,06;24,18;95,099;142,6381;0
2026-02-02 05:30:00;0,05;22,33;104,829;152,3681;0
2026-02-02 05:45:00;0,05;20,31;111,799;159,3381;0
2026-02-02 06:00:00;0,06;20;108,249;155,7881;0
2026-02-02 06:15:00;0,06;19,37;113,739;161,2781;0,000585698
2026-02-02 06:30:00;0,06;16,41;130,579;178,1181;0,003133529
2026-02-02 06:45:00;0,05;15,47;125,819;173,3581;0,007755957
2026-02-02 07:00:00;0,05;14,29;126,219;173,7581;0,01420663
2026-02-02 07:15:00;0,06;14,78;132,329;179,8681;0,021948986
2026-02-02 07:30:00;0,26;21,99;131,339;178,8781;0,030293787
2026-02-02 07:45:00;0,92;21,88;127,969;175,5081;0,038768735
2026-02-02 08:00:00;1,68;17,24;145,119;192,6581;0,058021124
2026-02-02 08:15:00;2,51;15,15;133,839;181,3781;0,06594981
2026-02-02 08:30:00;3,06;16,75;127,109;174,6481;0,07243832
2026-02-02 08:45:00;4,53;14,73;118,919;166,4581;0,076773256
2026-02-02 09:00:00;5,4;24,46;123,999;171,5381;0,10020756
2026-02-02 09:15:00;7,66;24,16;119,889;167,4281;0,10209982
2026-02-02 09:30:00;9,4;23,03;115,179;162,7181;0,103321545
2026-02-02 09:45:00;10,25;17,78;106,389;153,9281;0,103432566
2026-02-02 10:00:00;13,84;12,83;116,899;164,4381;0,12012658
2026-02-02 10:15:00;16,75;10,96;108,889;156,4281;0,11763222
2026-02-02 10:30:00;19,95;7,74;103,369;150,9081;0,11481305
2026-02-02 10:45:00;18,06;7,57;101,999;149,5381;0,111831516
2026-02-02 11:00:00;14,46;11,62;105,239;152,7781;0,11223062
2026-02-02 11:15:00;12,92;11,72;102,319;149,8581;0,10808713
2026-02-02 11:30:00;15,12;9,96;104,789;152,3281;0,104164906
2026-02-02 11:45:00;18,07;6,88;103,359;150,8981;0,097922064
2026-02-02 12:00:00;24,44;1,45;104,179;151,7181;0,105961695
2026-02-02 12:15:00;30,6;-5,71;99,029;146,5681;0,09956262
2026-02-02 12:30:00;28,79;-5,82;98,269;145,8081;0,09200983
2026-02-02 12:45:00;44,48;-24,22;97,349;144,8881;0,08377341
2026-02-02 13:00:00;34,8;-14,05;95,309;142,8481;0,08142093
2026-02-02 13:15:00;36,88;-16,23;95,399;142,9381;0,0714479
2026-02-02 13:30:00;24,09;-3,95;96,799;144,3381;0,060758777
2026-02-02 13:45:00;19,68;1,35;99,209;146,7481;0,048799735
2026-02-02 14:00:00;16,38;2,11;93,939;141,4781;0,037296157
2026-02-02 14:15:00;12,35;7,61;97,149;144,6881;0,026915777
2026-02-02 14:30:00;8,95;10,73;101,219;148,7581;0,017842976
2026-02-02 14:45:00;8,09;12,9;103,689;151,2281;0,01033949
2026-02-02 15:00:00;7,25;12,22;94,259;141,7981;0,005093196
2026-02-02 15:15:00;2,58;18,01;99,759;147,2981;0,001398961
2026-02-02 15:30:00;2,9;17,14;106,119;153,6581;3,71E-05
2026-02-02 15:45:00;1,79;14,46;111,479;159,0181;0
2026-02-02 16:00:00;0,61;20,77;101,599;149,1381;0
2026-02-02 16:15:00;0,14;23,44;108,379;155,9181;0
2026-02-02 16:30:00;0,07;21;116,629;164,1681;0
2026-02-02 16:45:00;0,05;20,94;112,759;160,2981;0
2026-02-02 17:00:00;0,05;22,1;115,859;163,3981;0
2026-02-02 17:15:00;0,06;24,23;110,549;158,0881;0
2026-02-02 17:30:00;0,05;28,39;112,449;159,9881;0
2026-02-02 17:45:00;0,06;27,1;109,539;157,0781;0
2026-02-02 18:00:00;0,06;20,14;133,359;180,8981;0
2026-02-02 18:15:00;0,06;19,73;120,079;167,6181;0
2026-02-02 18:30:00;0,06;18,56;110,749;158,2881;0
2026-02-02 18:45:00;0,06;19,85;98,729;146,2681;0
2026-02-02 19:00:00;0,06;18,68;99,479;147,0181;0
2026-02-02 19:15:00;0,06;19,86;97,219;144,7581;0
2026-02-02 19:30:00;0,06;19,26;94,709;142,2481;0
2026-02-02 19:45:00;0,06;18,75;92,209;139,7481;0
2026-02-02 20:00:00;0,06;18,38;99,139;146,6781;0
2026-02-02 20:15:00;0,06;19,01;96,129;143,6681;0
2026-02-02 20:30:00;0,06;17,37;91,539;139,0781;0
2026-02-02 20:45:00;0,06;17,29;85,589;133,1281;0
2026-02-02 21:00:00;0,06;18,13;94,959;142,4981;0
2026-02-02 21:15:00;0,06;16,27;92,159;139,6981;0
2026-02-02 21:30:00;0,06;17,99;92,479;140,0181;0
2026-02-02 21:45:00;0,06;18,85;95,739;143,2781;0
2026-02-02 22:00:00;0,05;20,99;89,639;137,1781;0
2026-02-02 22:15:00;0,06;16,84;81,939;129,4781;0
2026-02-02 22:30:00;0,05;14,86;81,329;128,8681;0
2026-02-02 22:45:00;0,05;23,72;76,529;124,0681;0
2026-02-02 23:00:00;0,05;29,98;88,129;135,6681;0
2026-02-02 23:15:00;0,05;29,18;83,569;131,1081;0
2026-02-02 23:30:00;0,06;22,1;73,299;120,8381;0
2026-02-02 23:45:00;0,05;21,95;66,719;114,2581;0
2026-02-03 00:00:00;0,05;25,13;79,559;127,0981;0
2026-02-03 00:15:00;0,05;24,68;75,169;122,7081;0
2026-02-03 00:30:00;0,05;24,62;75,409;122,9481;0
2026-02-03 00:45:00;0,05;27,17;71,519;119,0581;0
2026-02-03 01:00:00;0,06;27,84;78,999;126,5381;0
2026-02-03 01:15:00;0,06;27,11;72,059;119,5981;0
2026-02-03 01:30:00;0,05;26,62;64,349;111,8881;0
2026-02-03 01:45:00;0,05;27,19;61,839;109,3781;0
2026-02-03 02:00:00;0,05;26,57;62,629;110,1681;0
2026-02-03 02:15:00;0,05;27,71;60,929;108,4681;0
2026-02-03 02:30:00;0,05;26,13;57,829;105,3681;0
2026-02-03 02:45:00;0,05;21,85;58,129;105,6681;0
2026-02-03 03:00:00;0,05;18,07;58,929;106,4681;0
2026-02-03 03:15:00;0,05;18,56;55,679;103,2181;0
2026-02-03 03:30:00;0,05;18,88;58,139;105,6781;0
2026-02-03 03:45:00;0,04;17,01;60,449;107,9881;0
2026-02-03 04:00:00;0,04;17,46;61,479;109,0181;0
2026-02-03 04:15:00;0,05;20,62;58,979;106,5181;0
2026-02-03 04:30:00;0,05;19,44;67,789;115,3281;0
2026-02-03 04:45:00;0,06;17,41;78,419;125,9581;0
2026-02-03 05:00:00;0,06;23,36;71,669;119,2081;0
2026-02-03 05:15:00;0,06;26,25;76,129;123,6681;0
2026-02-03 05:30:00;0,06;26,94;83,549;131,0881;0
2026-02-03 05:45:00;0,06;24,73;91,389;138,9281;0
2026-02-03 06:00:00;0,06;22,95;87,489;135,0281;6,80E-07
2026-02-03 06:15:00;0,06;22,71;91,669;139,2081;0,000917396
2026-02-03 06:30:00;0,05;17,81;94,509;142,0481;0,004589445
2026-02-03 06:45:00;0,05;16,87;99,339;146,8781;0,010806604
2026-02-03 07:00:00;0,05;19,25;101,839;149,3781;0,017476935
2026-02-03 07:15:00;0,05;18,07;102,349;149,8881;0,027142491
2026-02-03 07:30:00;0,31;20,34;102,509;150,0481;0,037674434
2026-02-03 07:45:00;1,13;19,89;98,459;145,9981;0,048528135
2026-02-03 08:00:00;1,78;16,41;113,289;160,8281;0,07190354
2026-02-03 08:15:00;2,16;17,56;104,039;151,5781;0,08262242
2026-02-03 08:30:00;2,06;21,83;100,739;148,2781;0,09216735
2026-02-03 08:45:00;2,73;21,86;90,439;137,9781;0,100540966
2026-02-03 09:00:00;2,92;28,54;102,779;150,3181;0,11306088
2026-02-03 09:15:00;3,17;25,81;94,019;141,5581;0,1194637
2026-02-03 09:30:00;3,17;28,47;93,329;140,8681;0,12469962
2026-02-03 09:45:00;5,82;23,93;88,149;135,6881;0,12814368
2026-02-03 10:00:00;7,71;21,28;119,929;167,4681;0,14947203
2026-02-03 10:15:00;8,33;21,13;115,179;162,7181;0,14827853
2026-02-03 10:30:00;10,34;20,4;101,139;148,6781;0,14520578
2026-02-03 10:45:00;16,1;11,11;90,749;138,2881;0,14111245
2026-02-03 11:00:00;35,25;-8,31;87,059;134,5981;0,13752677
2026-02-03 11:15:00;16,47;8,71;77,559;125,0981;0,13233393
2026-02-03 11:30:00;15,4;8,77;79,249;126,7881;0,12725103
2026-02-03 11:45:00;19,73;6,02;88,439;135,9781;0,12077366
2026-02-03 12:00:00;11,57;13,46;81,959;129,4981;0,10256328
2026-02-03 12:15:00;15,88;8,38;81,689;129,2281;0,09916351
2026-02-03 12:30:00;10,73;12,77;82,239;129,7781;0,09450742
2026-02-03 12:45:00;11,85;12,87;82,839;130,3781;0,08885504
2026-02-03 13:00:00;9,76;14,48;77,269;124,8081;0,07801342
2026-02-03 13:15:00;4,53;18,85;82,709;130,2481;0,07161664
2026-02-03 13:30:00;3,81;16,94;85,069;132,6081;0,06312333
2026-02-03 13:45:00;4,82;18,41;88,649;136,1881;0,052591726
2026-02-03 14:00:00;5,88;17,69;82,349;129,8881;0,03875428
2026-02-03 14:15:00;5,55;18,51;90,179;137,7181;0,029768273
2026-02-03 14:30:00;4,27;18,03;90,689;138,2281;0,020819496
2026-02-03 14:45:00;1,9;20,11;96,149;143,6881;0,01262907
2026-02-03 15:00:00;1,53;20,62;87,949;135,4881;0,006508904
2026-02-03 15:15:00;1,68;21,46;94,139;141,6781;0,002024357
2026-02-03 15:30:00;1,2;22,63;98,249;145,7881;0,000129126
2026-02-03 15:45:00;0,62;17,91;105,499;153,0381;0
2026-02-03 16:00:00;0,17;22,04;100,349;147,8881;0
2026-02-03 16:15:00;0,05;24,89;111,099;158,6381;0
2026-02-03 16:30:00;0,04;22,71;115,259;162,7981;0
2026-02-03 16:45:00;0,05;21,38;120,549;168,0881;0
2026-02-03 17:00:00;0,05;22,82;113,669;161,2081;0
2026-02-03 17:15:00;0,05;21,71;115,389;162,9281;0
2026-02-03 17:30:00;0,05;25,85;118,549;166,0881;0
2026-02-03 17:45:00;0,05;26,47;119,199;166,7381;0
2026-02-03 18:00:00;0,06;21,56;116,309;163,8481;0
2026-02-03 18:15:00;0,05;20,26;116,189;163,7281;0
2026-02-03 18:30:00;0,05;17,42;115,519;163,0581;0
2026-02-03 18:45:00;0,05;20,5;111,339;158,8781;0
2026-02-03 19:00:00;0,05;18,7;110,329;157,8681;0
2026-02-03 19:15:00;0,05;21,35;107,299;154,8381;0
2026-02-03 19:30:00;0,05;19,49;105,749;153,2881;0
2026-02-03 19:45:00;0,05;17,48;96,889;144,4281;0
2026-02-03 20:00:00;0,05;17,88;98,699;146,2381;0
2026-02-03 20:15:00;0,05;17,14;94,939;142,4781;0
2026-02-03 20:30:00;0,05;18,17;91,519;139,0581;0
2026-02-03 20:45:00;0,06;16,05;86,459;133,9981;0
2026-02-03 21:00:00;0,05;17,05;95,739;143,2781;0
2026-02-03 21:15:00;0,05;15,99;91,449;138,9881;0
2026-02-03 21:30:00;0,06;18,17;91,109;138,6481;0
2026-02-03 21:45:00;0,05;15,82;87,059;134,5981;0
2026-02-03 22:00:00;0,05;17,29;89,249;136,7881;0
2026-02-03 22:15:00;0,05;16,76;88,129;135,6681;0
2026-02-03 22:30:00;0,05;13,8;85,809;133,3481;0
2026-02-03 22:45:00;0,04;23,58;79,789;127,3281;0
2026-02-03 23:00:00;0,05;25,2;87,719;135,2581;0
2026-02-03 23:15:00;0,05;22,48;84,219;131,7581;0
2026-02-03 23:30:00;0,05;20,67;83,609;131,1481;0
2026-02-03 23:45:00;0,05;21,54;76,029;123,5681;0
2026-02-04 00:00:00;0,05;20,5;83,709;131,2481;0
2026-02-04 00:15:00;0,05;20,46;80,999;128,5381;0
2026-02-04 00:30:00;0,06;19,73;82,809;130,3481;0
2026-02-04 00:45:00;0,06;20,23;78,619;126,1581;0
2026-02-04 01:00:00;0,05;21,06;83,829;131,3681;0
2026-02-04 01:15:00;0,07;19,49;81,999;129,5381;0
2026-02-04 01:30:00;0,06;20,7;81,319;128,8581;0
2026-02-04 01:45:00;0,06;19,75;80,429;127,9681;0
2026-02-04 02:00:00;0,06;19,12;80,809;128,3481;0
2026-02-04 02:15:00;0,05;22,12;78,639;126,1781;0
2026-02-04 02:30:00;0,06;19,55;79,989;127,5281;0
2026-02-04 02:45:00;0,07;18,7;78,429;125,9681;0
2026-02-04 03:00:00;0,05;13,51;78,079;125,6181;0
2026-02-04 03:15:00;0,05;11,91;78,229;125,7681;0
2026-02-04 03:30:00;0,05;14,53;80,319;127,8581;0
2026-02-04 03:45:00;0,06;12,99;81,009;128,5481;0
2026-02-04 04:00:00;0,06;22,13;79,879;127,4181;0
2026-02-04 04:15:00;0,05;23,46;80,999;128,5381;0
2026-02-04 04:30:00;0,05;23,02;84,049;131,5881;0
2026-02-04 04:45:00;0,05;22,59;87,829;135,3681;0
2026-02-04 05:00:00;0,05;23,06;89,169;136,7081;0
2026-02-04 05:15:00;0,06;22,76;92,629;140,1681;0
2026-02-04 05:30:00;0,05;20,24;95,239;142,7781;0
2026-02-04 05:45:00;0,05;22,03;97,239;144,7781;0
2026-02-04 06:00:00;0,05;20,82;100,499;148,0381;1,62E-06
2026-02-04 06:15:00;0,05;13,99;105,249;152,7881;0,000326427
2026-02-04 06:30:00;0,05;13,33;113,019;160,5581;0,001379664
2026-02-04 06:45:00;0,05;15,13;118,839;166,3781;0,003014009
2026-02-04 07:00:00;0,07;12,84;124,489;172,0281;0,005151936
2026-02-04 07:15:00;0,86;14,09;128,879;176,4181;0,007384476
2026-02-04 07:30:00;3,31;10,28;122,479;170,0181;0,009735005
2026-02-04 07:45:00;7,7;4,11;112,579;160,1181;0,012274081
2026-02-04 08:00:00;12,25;0,51;128,319;175,8581;0,014464032
2026-02-04 08:15:00;21,19;-9,06;115,819;163,3581;0,017246058
2026-02-04 08:30:00;31,81;-7,11;109,529;157,0681;0,020752002
2026-02-04 08:45:00;40,44;-15,53;99,699;147,2381;0,026021758
2026-02-04 09:00:00;46,23;-17,06;107,849;155,3881;0,03580811
2026-02-04 09:15:00;53,87;-29,33;102,369;149,9081;0,041413385
2026-02-04 09:30:00;59,18;-35,99;96,099;143,6381;0,04773706
2026-02-04 09:45:00;62,73;-37,77;91,709;139,2481;0,05490621
2026-02-04 10:00:00;64,41;-40,57;92,789;140,3281;0,086787336
2026-02-04 10:15:00;65,46;-41,12;92,179;139,7181;0,09227735
2026-02-04 10:30:00;61,21;-37,55;88,009;135,5481;0,09498176
2026-02-04 10:45:00;62,96;-39,55;86,799;134,3381;0,09689798
2026-02-04 11:00:00;71,28;-46,55;86,599;134,1381;0,0990014
2026-02-04 11:15:00;76,8;-54,68;84,179;131,7181;0,09888502
2026-02-04 11:30:00;74,92;-51,69;82,539;130,0781;0,09890637
2026-02-04 11:45:00;71,74;-49,94;80,749;128,2881;0,08928493
2026-02-04 12:00:00;69,9;-47,7;82,939;130,4781;0,06152155
2026-02-04 12:15:00;67,27;-41,86;80,009;127,5481;0,061304774
2026-02-04 12:30:00;47,96;-25,96;76,359;123,8981;0,05712872
2026-02-04 12:45:00;35,53;-13,17;77,499;125,0381;0,049353383
2026-02-04 13:00:00;44,68;-22,64;78,799;126,3381;0,03793847
2026-02-04 13:15:00;15,84;2,44;79,359;126,8981;0,033313576
2026-02-04 13:30:00;16,4;2,38;84,589;132,1281;0,029061355
2026-02-04 13:45:00;17,56;-0,08;87,919;135,4581;0,024621014
2026-02-04 14:00:00;11,31;7,61;82,579;130,1181;0,018606849
2026-02-04 14:15:00;8,26;13,63;90,619;138,1581;0,014876996
2026-02-04 14:30:00;16,37;2,2;97,799;145,3381;0,011094608
2026-02-04 14:45:00;20,53;-2,79;95,049;142,5881;0,007298534
2026-02-04 15:00:00;15,98;0,95;91,269;138,8081;0,003598178
2026-02-04 15:15:00;8,65;8,08;98,829;146,3681;0,001284881
2026-02-04 15:30:00;5,63;13,84;103,959;151,4981;0,000114674
2026-02-04 15:45:00;4,96;14,62;110,139;157,6781;0
2026-02-04 16:00:00;2,25;17,15;104,919;152,4581;0
2026-02-04 16:15:00;1,05;19,31;107,279;154,8181;0
2026-02-04 16:30:00;0,32;18,05;111,269;158,8081;0
2026-02-04 16:45:00;0,08;18,73;114,039;161,5781;0
2026-02-04 17:00:00;0,06;23,77;106,879;154,4181;0
2026-02-04 17:15:00;0,06;22,57;107,839;155,3781;0
2026-02-04 17:30:00;0,05;21,59;109,499;157,0381;0
2026-02-04 17:45:00;0,05;20,33;108,909;156,4481;0
2026-02-04 18:00:00;0,05;22,94;113,289;160,8281;0
2026-02-04 18:15:00;0,05;31,45;98,289;145,8281;0
2026-02-04 18:30:00;0,05;27,26;90,739;138,2781;0
2026-02-04 18:45:00;0,06;24,73;85,979;133,5181;0
2026-02-04 19:00:00;0,05;24,08;100,549;148,0881;0
2026-02-04 19:15:00;0,06;25,1;93,859;141,3981;0
2026-02-04 19:30:00;0,06;24,38;90,749;138,2881;0
2026-02-04 19:45:00;0,06;24,92;82,199;129,7381;0
2026-02-04 20:00:00;0,05;27,3;89,679;137,2181;0
2026-02-04 20:15:00;0,05;25,2;86,369;133,9081;0
2026-02-04 20:30:00;0,06;22,62;81,819;129,3581;0
2026-02-04 20:45:00;0,06;21,43;74,249;121,7881;0
2026-02-04 21:00:00;0,06;23,31;86,129;133,6681;0
2026-02-04 21:15:00;0,05;21,42;83,499;131,0381;0
2026-02-04 21:30:00;0,05;21,02;84,459;131,9981;0
2026-02-04 21:45:00;0,05;22,1;78,689;126,2281;0
2026-02-04 22:00:00;0,05;21,19;79,389;126,9281;0
2026-02-04 22:15:00;0,05;22,98;72,229;119,7681;0
2026-02-04 22:30:00;0,05;21,4;75,839;123,3781;0
2026-02-04 22:45:00;0,05;16,36;70,509;118,0481;0
2026-02-04 23:00:00;0,05;23,71;77,919;125,4581;0
2026-02-04 23:15:00;0,06;21,55;72,269;119,8081;0
2026-02-04 23:30:00;0,05;20,91;74,889;122,4281;0
2026-02-04 23:45:00;0,05;22,57;69,929;117,4681;0
2026-02-05 00:00:00;0,05;22,15;74,929;122,4681;0
2026-02-05 00:15:00;0,06;15,72;71,089;118,6281;0
2026-02-05 00:30:00;0,05;13,6;73,459;120,9981;0
2026-02-05 00:45:00;0,05;14,9;70,529;118,0681;0
2026-02-05 01:00:00;0,05;14,78;70,969;118,5081;0
2026-02-05 01:15:00;0,05;12,01;70,399;117,9381;0
2026-02-05 01:30:00;0,05;12,97;71,649;119,1881;0
2026-02-05 01:45:00;0,05;13,93;65,149;112,6881;0
2026-02-05 02:00:00;0,05;13,1;64,189;111,7281;0
2026-02-05 02:15:00;0,05;14,49;64,079;111,6181;0
2026-02-05 02:30:00;0,05;11,63;60,889;108,4281;0
2026-02-05 02:45:00;0,04;7,55;58,579;106,1181;0
2026-02-05 03:00:00;0,06;4,29;58,129;105,6681;0
2026-02-05 03:15:00;0,05;4,33;61,279;108,8181;0
2026-02-05 03:30:00;0,05;6,01;64,519;112,0581;0
2026-02-05 03:45:00;0,06;8;64,609;112,1481;0
2026-02-05 04:00:00;0,06;15,17;68,319;115,8581;0
2026-02-05 04:15:00;0,06;11,17;69,689;117,2281;0
2026-02-05 04:30:00;0,06;13,43;71,939;119,4781;0
2026-02-05 04:45:00;0,05;15,41;72,809;120,3481;0
2026-02-05 05:00:00;0,05;16,37;79,209;126,7481;0
2026-02-05 05:15:00;0,06;15,7;92,049;139,5881;0
2026-02-05 05:30:00;0,05;12,75;88,139;135,6781;0
2026-02-05 05:45:00;0,06;10,19;96,249;143,7881;0
2026-02-05 06:00:00;0,05;6,79;82,769;130,3081;3,30E-05
2026-02-05 06:15:00;0,05;3,72;85,499;133,0381;0,003571401
2026-02-05 06:30:00;0,05;4,77;90,969;138,5081;0,02085452
2026-02-05 06:45:00;0,06;2,71;96,819;144,3581;0,05224728
2026-02-05 07:00:00;0,06;2,28;104,829;152,3681;0,08725903
2026-02-05 07:15:00;0,36;2,48;104,939;152,4781;0,12372681
2026-02-05 07:30:00;1,19;5,04;108,159;155,6981;0,15760797
2026-02-05 07:45:00;3,17;9,11;107,489;155,0281;0,19144621
2026-02-05 08:00:00;7,39;6,36;117,759;165,2981;0,21986091
2026-02-05 08:15:00;8,52;3,9;111,539;159,0781;0,2551645
2026-02-05 08:30:00;8,4;2,17;102,769;150,3081;0,28728765
2026-02-05 08:45:00;11,09;0,39;98,189;145,7281;0,31399092
2026-02-05 09:00:00;18,1;2,56;109,769;157,3081;0,34582818
2026-02-05 09:15:00;13,17;8,77;102,589;150,1281;0,36809686
2026-02-05 09:30:00;20,11;2,37;99,929;147,4681;0,3863435
2026-02-05 09:45:00;21,28;0,99;92,019;139,5581;0,40096858
2026-02-05 10:00:00;17,04;-0,69;108,569;156,1081;0,415437
2026-02-05 10:15:00;32,63;-9,11;101,469;149,0081;0,41916975
2026-02-05 10:30:00;18,08;4,44;100,029;147,5681;0,41616282
2026-02-05 10:45:00;10,63;9,47;95,199;142,7381;0,40826023
2026-02-05 11:00:00;12,85;4,85;95,149;142,6881;0,40428698
2026-02-05 11:15:00;11,45;4,59;92,709;140,2481;0,38513207
2026-02-05 11:30:00;16,87;-2,25;92,519;140,0581;0,36629394
2026-02-05 11:45:00;25,96;-10,96;90,899;138,4381;0,33326218
2026-02-05 12:00:00;32,95;-14,17;91,679;139,2181;0,25794688
2026-02-05 12:15:00;47,56;-25,96;92,019;139,5581;0,23130381
2026-02-05 12:30:00;32,67;-13,14;94,129;141,6681;0,20547773
2026-02-05 12:45:00;22,46;-6,58;95,639;143,1781;0,18120839
2026-02-05 13:00:00;16,26;2,05;93,209;140,7481;0,130856
2026-02-05 13:15:00;14,2;2,65;98,249;145,7881;0,11648233
2026-02-05 13:30:00;11,6;4,64;99,079;146,6181;0,102899656
2026-02-05 13:45:00;11,37;6,16;101,289;148,8281;0,089092135
2026-02-05 14:00:00;10,53;2,79;93,619;141,1581;0,07078553
2026-02-05 14:15:00;10,13;6,78;97,059;144,5981;0,056856614
2026-02-05 14:30:00;6,01;14,99;99,669;147,2081;0,04181071
2026-02-05 14:45:00;6,12;13,38;109,309;156,8481;0,02679719
2026-02-05 15:00:00;6,9;13,54;99,979;147,5181;0,012717052
2026-02-05 15:15:00;4,72;12,39;101,829;149,3681;0,004028653
2026-02-05 15:30:00;5,45;13,79;107,699;155,2381;0,000452237
2026-02-05 15:45:00;3,05;10,15;109,519;157,0581;0
2026-02-05 16:00:00;1,57;13,38;106,249;153,7881;0
2026-02-05 16:15:00;0,68;13,62;112,959;160,4981;0
2026-02-05 16:30:00;0,06;13,94;124,179;171,7181;0
2026-02-05 16:45:00;0,05;16,08;128,329;175,8681;0
2026-02-05 17:00:00;0,06;17,68;118,379;165,9181;0
2026-02-05 17:15:00;0,06;14,95;117,129;164,6681;0
2026-02-05 17:30:00;0,06;15,88;122,399;169,9381;0
2026-02-05 17:45:00;0,06;11,83;120,709;168,2481;0
2026-02-05 18:00:00;0,06;7,22;123,059;170,5981;0
2026-02-05 18:15:00;0,06;7,84;116,049;163,5881;0
2026-02-05 18:30:00;0,06;6,63;112,579;160,1181;0
2026-02-05 18:45:00;0,06;6,95;108,569;156,1081;0
2026-02-05 19:00:00;0,06;6,04;110,599;158,1381;0
2026-02-05 19:15:00;0,05;7,43;102,809;150,3481;0
2026-02-05 19:30:00;0,06;9,06;100,479;148,0181;0
2026-02-05 19:45:00;0,06;7,42;91,179;138,7181;0
2026-02-05 20:00:00;0,06;7,62;98,149;145,6881;0
2026-02-05 20:15:00;0,06;6,1;93,429;140,9681;0
2026-02-05 20:30:00;0,05;6,23;88,159;135,6981;0
2026-02-05 20:45:00;0,05;6,96;76,649;124,1881;0
2026-02-05 21:00:00;0,06;6,19;93,389;140,9281;0
2026-02-05 21:15:00;0,05;6,3;87,109;134,6481;0
2026-02-05 21:30:00;0,06;7,6;92,019;139,5581;0
2026-02-05 21:45:00;0,06;7,47;88,059;135,5981;0
2026-02-05 22:00:00;0,06;7,22;91,289;138,8281;0
2026-02-05 22:15:00;0,05;5,26;83,509;131,0481;0
2026-02-05 22:30:00;0,04;7,37;83,459;130,9981;0
2026-02-05 22:45:00;0,05;13,87;70,919;118,4581;0
2026-02-05 23:00:00;0,05;15,76;91,269;138,8081;0
2026-02-05 23:15:00;0,06;15,4;84,539;132,0781;0
2026-02-05 23:30:00;0,05;11,37;84,679;132,2181;0
2026-02-05 23:45:00;0,05;13,6;79,939;127,4781;0
2026-02-06 00:00:00;0,05;12,35;86,559;134,0981;0
2026-02-06 00:15:00;0,06;11,72;83,359;130,8981;0
2026-02-06 00:30:00;0,05;18,22;82,789;130,3281;0
2026-02-06 00:45:00;0,06;17,07;78,059;125,5981;0
2026-02-06 01:00:00;0,05;15,83;81,439;128,9781;0
2026-02-06 01:15:00;0,05;15,05;78,469;126,0081;0
2026-02-06 01:30:00;0,05;13,76;73,009;120,5481;0
2026-02-06 01:45:00;0,05;16,43;74,879;122,4181;0
2026-02-06 02:00:00;0,05;14,16;73,739;121,2781;0
2026-02-06 02:15:00;0,05;13,73;74,059;121,5981;0
2026-02-06 02:30:00;0,05;15,63;71,959;119,4981;0
2026-02-06 02:45:00;0,04;7,18;69,719;117,2581;0
2026-02-06 03:00:00;0,04;5,61;69,249;116,7881;0
2026-02-06 03:15:00;0,05;5,82;69,379;116,9181;0
2026-02-06 03:30:00;0,06;5,01;70,119;117,6581;0
2026-02-06 03:45:00;0,06;6,67;71,879;119,4181;0
2026-02-06 04:00:00;0,05;6,3;80,059;127,5981;0
2026-02-06 04:15:00;0,05;7,62;75,669;123,2081;0
2026-02-06 04:30:00;0,06;8,66;77,839;125,3781;0
2026-02-06 04:45:00;0,06;6,53;85,459;132,9981;0
2026-02-06 05:00:00;0,06;13,62;78,089;125,6281;0
2026-02-06 05:15:00;0,06;16,74;88,429;135,9681;0
2026-02-06 05:30:00;0,06;13,36;101,109;148,6481;0
2026-02-06 05:45:00;0,05;13,2;118,929;166,4681;0
2026-02-06 06:00:00;0,05;11,76;115,609;163,1481;4,50E-05
2026-02-06 06:15:00;0,07;10,14;125,749;173,2881;0,001529957
2026-02-06 06:30:00;0,06;9,78;127,939;175,4781;0,005809126
2026-02-06 06:45:00;0,05;6,2;126,999;174,5381;0,01256999
2026-02-06 07:00:00;0,06;5,22;120,239;167,7781;0,019048803
2026-02-06 07:15:00;0,06;6,17;118,659;166,1981;0,028160537
2026-02-06 07:30:00;0,28;10,59;117,119;164,6581;0,037544716
2026-02-06 07:45:00;1,02;11,94;111,849;159,3881;0,04678651
2026-02-06 08:00:00;2,12;10,31;132,079;179,6181;0,06060908
2026-02-06 08:15:00;3,36;16,62;125,579;173,1181;0,07045536
2026-02-06 08:30:00;3,44;12,27;121,929;169,4681;0,079505384
2026-02-06 08:45:00;5,09;9,89;117,309;164,8481;0,08839677
2026-02-06 09:00:00;7,32;15,47;126,429;173,9681;0,11153458
2026-02-06 09:15:00;8,32;13,55;120,309;167,8481;0,11890342
2026-02-06 09:30:00;8,92;10,65;118,119;165,6581;0,12402756
